Date,AAPL,BP,GE,IBM,KO
2012-02-16,17.936071395874023,46.650001525878906,114.15360260009766,184.53155517578125,34.43000030517578
2012-02-17,17.932857513427734,47.619998931884766,115.77493286132812,184.91395568847656,34.525001525878906
2012-02-21,18.387500762939453,47.15999984741211,116.55557250976562,184.88528442382812,34.40999984741211
2012-02-22,18.322856903076172,46.869998931884766,116.43547821044922,185.3441619873047,34.625
2012-02-23,18.4424991607666,47.27000045776367,115.95508575439453,188.91969299316406,34.59000015258789
2012-02-24,18.657499313354492,46.9900016784668,115.53473663330078,189.06309509277344,34.5
2012-02-27,18.777143478393555,47.540000915527344,114.51390075683594,188.8432159423828,34.415000915527344
2012-02-28,19.12178611755371,47.84000015258789,115.0543441772461,189.27342224121094,34.42499923706055
2012-02-29,19.37285614013672,47.15999984741211,114.39380645751953,188.07839965820312,34.93000030517578
2012-03-01,19.445356369018555,47.84000015258789,114.81414794921875,188.8432159423828,34.79999923706055
2012-03-02,19.470714569091797,47.5,113.91340637207031,190.06692504882812,34.59000015258789
2012-03-05,19.04142951965332,47.959999084472656,113.19281768798828,191.8355712890625,34.6150016784668
2012-03-06,18.937856674194336,46.22999954223633,110.61070251464844,188.5850830078125,34.380001068115234
2012-03-07,18.953214645385742,46.540000915527344,112.7124252319336,189.07266235351562,34.39500045776367
2012-03-08,19.356786727905273,47.11000061035156,114.2737045288086,191.02294921875,34.6349983215332
2012-03-09,19.47035789489746,46.689998626708984,114.33375549316406,191.7973175048828,34.755001068115234
2012-03-12,19.71428680419922,46.720001220703125,114.87419891357422,192.16061401367188,35.07500076293945
2012-03-13,20.28928565979004,47.33000183105469,117.63645935058594,194.818359375,35.125
2012-03-14,21.056428909301758,46.70000076293945,118.83744812011719,195.71701049804688,35.11000061035156
2012-03-15,20.912857055664062,46.689998626708984,121.05927276611328,196.9407196044922,35.165000915527344
2012-03-16,20.9132137298584,46.83000183105469,121.29946899414062,196.95028686523438,35.08000183105469
2012-03-19,21.467857360839844,46.91999816894531,121.35951232910156,196.67303466796875,35.20000076293945
2012-03-20,21.641429901123047,46.220001220703125,120.5188217163086,195.26768493652344,35.29499816894531
2012-03-21,21.51785659790039,46.0,120.5188217163086,195.68833923339844,35.560001373291016
2012-03-22,21.405000686645508,45.29999923706055,119.19773864746094,196.45315551757812,35.709999084472656
2012-03-23,21.287500381469727,45.59000015258789,118.77739715576172,196.44358825683594,35.744998931884766
2012-03-26,21.6778564453125,46.22999954223633,120.39872741699219,198.6328887939453,35.95000076293945
2012-03-27,21.945714950561523,44.900001525878906,120.33867645263672,198.06883239746094,35.935001373291016
2012-03-28,22.057857513427734,44.70000076293945,120.15853118896484,198.1739959716797,36.33000183105469
2012-03-29,21.78071403503418,44.349998474121094,119.79823303222656,199.11090087890625,36.904998779296875
2012-03-30,21.412500381469727,45.0,120.5188217163086,199.47418212890625,37.005001068115234
2012-04-02,22.093929290771484,45.34000015258789,120.21858215332031,200.2581329345703,37.06999969482422
2012-04-03,22.4757137298584,44.5099983215332,119.85828399658203,200.28680419921875,36.880001068115234
2012-04-04,22.296785354614258,43.33000183105469,118.53720092773438,196.988525390625,36.72999954223633
2012-04-05,22.63142967224121,43.369998931884766,117.03597259521484,196.4340362548828,36.73500061035156
2012-04-09,22.72249984741211,43.2599983215332,115.29454040527344,195.92733764648438,36.435001373291016
2012-04-10,22.444286346435547,42.29999923706055,112.53227233886719,193.43212890625,36.0099983215332
2012-04-11,22.364286422729492,42.04999923706055,114.15360260009766,193.67112731933594,36.060001373291016
2012-04-12,22.241785049438477,42.959999084472656,115.89503479003906,196.29063415527344,36.11000061035156
2012-04-13,21.6153564453125,42.150001525878906,113.37296295166016,193.88145446777344,35.970001220703125
2012-04-16,20.718929290771484,42.5099983215332,113.4930648803711,193.8049774169922,36.220001220703125
2012-04-17,21.774999618530273,43.27000045776367,116.1352310180664,198.32696533203125,36.974998474121094
2012-04-18,21.726428985595703,43.20000076293945,114.69404602050781,191.32887268066406,37.084999084472656
2012-04-19,20.979999542236328,42.5,114.93424224853516,190.73614501953125,36.90999984741211
2012-04-20,20.463571548461914,41.9900016784668,116.25532531738281,190.82217407226562,37.064998626708984
2012-04-23,20.417856216430664,41.95000076293945,114.51390075683594,189.88528442382812,36.845001220703125
2012-04-24,20.010000228881836,41.90999984741211,117.33621978759766,191.20458984375,37.060001373291016
2012-04-25,21.78571319580078,42.189998626708984,116.7957763671875,194.61758422851562,37.46500015258789
2012-04-26,21.703571319580078,43.290000915527344,117.81661224365234,196.53919982910156,37.85499954223633
2012-04-27,21.53571319580078,43.529998779296875,118.77739715576172,197.71510314941406,38.314998626708984
2012-04-30,20.856428146362305,43.40999984741211,117.576416015625,197.97323608398438,38.15999984741211
2012-05-01,20.79035758972168,42.70000076293945,118.89749908447266,198.85276794433594,38.46500015258789
2012-05-02,20.9278564453125,42.36000061035156,118.71734619140625,198.91014099121094,38.58000183105469
2012-05-03,20.779285430908203,42.02000045776367,117.75656127929688,198.12619018554688,38.720001220703125
2012-05-04,20.1875,40.959999084472656,116.1352310180664,195.9751434326172,38.5
2012-05-07,20.338571548461914,41.33000183105469,116.01512908935547,194.7896728515625,38.63999938964844
2012-05-08,20.292142868041992,40.41999816894531,115.59478759765625,192.6195068359375,38.56999969482422
2012-05-09,20.327856063842773,39.2599983215332,113.55311584472656,192.3804931640625,38.38999938964844
2012-05-10,20.375713348388672,39.779998779296875,114.63400268554688,191.7781982421875,38.70500183105469
2012-05-11,20.239643096923828,39.650001525878906,114.15360260009766,192.32313537597656,38.73500061035156
2012-05-14,19.93642807006836,38.86000061035156,111.69158935546875,190.66921997070312,38.435001373291016
2012-05-15,19.756071090698242,38.18000030517578,110.4906005859375,190.28680419921875,38.28499984741211
2012-05-16,19.502857208251953,38.18000030517578,114.09355926513672,190.9464569091797,38.165000915527344
2012-05-17,18.932857513427734,37.5,113.37296295166016,189.1873779296875,37.560001373291016
2012-05-18,18.942142486572266,37.099998474121094,113.7933120727539,187.26577758789062,37.025001525878906
2012-05-21,20.045713424682617,37.709999084472656,114.81414794921875,189.06309509277344,37.255001068115234
2012-05-22,19.891786575317383,37.849998474121094,115.17444610595703,188.1644287109375,37.095001220703125
2012-05-23,20.37714385986328,37.91999816894531,115.17444610595703,187.49522399902344,37.275001525878906
2012-05-24,20.190000534057617,38.22999954223633,115.59478759765625,187.46653747558594,37.779998779296875
2012-05-25,20.081785202026367,38.36000061035156,115.29454040527344,185.75526428222656,37.6150016784668
2012-05-29,20.438213348388672,38.11000061035156,116.19528198242188,187.8202667236328,37.72999954223633
2012-05-30,20.684642791748047,37.02000045776367,114.33375549316406,185.9751434326172,37.529998779296875
2012-05-31,20.633214950561523,36.459999084472656,114.63400268554688,184.4168243408203,37.3650016784668
2012-06-01,20.035356521606445,36.7599983215332,111.33129119873047,180.7648162841797,36.54499816894531
2012-06-04,20.153213500976562,36.58000183105469,108.98937225341797,180.24856567382812,36.81999969482422
2012-06-05,20.101070404052734,36.810001373291016,109.52981567382812,180.87954711914062,36.619998931884766
2012-06-06,20.409286499023438,38.189998626708984,113.37296295166016,185.45889282226562,37.30500030517578
2012-06-07,20.41857147216797,38.47999954223633,114.09355926513672,185.88909912109375,37.13999938964844
2012-06-08,20.7257137298584,38.099998474121094,115.29454040527344,186.55831909179688,37.619998931884766
2012-06-11,20.398929595947266,38.290000915527344,114.75409698486328,184.04397583007812,37.33000183105469
2012-06-12,20.5771427154541,39.02000045776367,116.97592163085938,185.9942626953125,37.599998474121094
2012-06-13,20.43428611755371,38.83000183105469,116.31537628173828,184.6080322265625,37.345001220703125
2012-06-14,20.411785125732422,39.38999938964844,118.41709899902344,186.52008056640625,37.869998931884766
2012-06-15,20.504642486572266,40.209999084472656,120.09848022460938,190.3441619873047,38.04499816894531
2012-06-18,20.920713424682617,39.52000045776367,118.59725189208984,189.56979370117188,37.9900016784668
2012-06-19,20.97892951965332,40.2400016784668,120.09848022460938,190.181640625,37.869998931884766
2012-06-20,20.919286727905273,39.9900016784668,120.698974609375,190.03823852539062,37.779998779296875
2012-06-21,20.631071090698242,37.91999816894531,117.27616882324219,184.88528442382812,37.334999084472656
2012-06-22,20.78928565979004,38.369998931884766,118.9575424194336,185.181640625,37.470001220703125
2012-06-25,20.3846435546875,37.65999984741211,117.21611785888672,184.3785858154297,37.3849983215332
2012-06-26,20.429643630981445,37.810001373291016,118.89749908447266,183.50860595703125,37.540000915527344
2012-06-27,20.51785659790039,38.2400016784668,120.87911987304688,184.51242065429688,38.16999816894531
2012-06-28,20.323213577270508,38.529998779296875,121.29946899414062,182.9827880859375,38.28499984741211
2012-06-29,20.85714340209961,40.540000915527344,125.14261627197266,186.97897338867188,39.095001220703125
2012-07-02,21.161428451538086,40.689998626708984,123.0408935546875,187.2179718017578,39.459999084472656
2012-07-03,21.407499313354492,40.810001373291016,122.68059539794922,187.31358337402344,39.58000183105469
2012-07-05,21.783571243286133,40.349998474121094,122.08010864257812,186.70172119140625,39.224998474121094
2012-07-06,21.63857078552246,39.630001068115234,120.09848022460938,182.9923553466797,39.07500076293945
2012-07-09,21.92464256286621,39.66999816894531,120.33867645263672,181.32887268066406,38.9900016784668
2012-07-10,21.721786499023438,39.650001525878906,117.81661224365234,178.06883239746094,38.9900016784668
2012-07-11,21.5867862701416,40.290000915527344,118.1769027709961,177.10325622558594,38.72999954223633
2012-07-12,21.389286041259766,40.29999923706055,116.73572540283203,175.03823852539062,38.31999969482422
2012-07-13,21.60607147216797,40.95000076293945,118.71734619140625,177.829833984375,38.63999938964844
2012-07-16,21.675357818603516,41.349998474121094,117.63645935058594,176.66348266601562,38.2400016784668
2012-07-17,21.676429748535156,41.689998626708984,118.41709899902344,175.5736083984375,38.845001220703125
2012-07-18,21.652143478393555,41.7400016784668,119.1376953125,179.9713134765625,38.720001220703125
2012-07-19,21.940000534057617,41.86000061035156,118.89749908447266,186.74952697753906,38.775001525878906
2012-07-20,21.582143783569336,41.54999923706055,119.31784057617188,183.9866180419922,38.51499938964844
2012-07-23,21.565357208251953,40.400001525878906,120.63892364501953,182.4378662109375,38.439998626708984
2012-07-24,21.461429595947266,39.810001373291016,119.9183349609375,181.9694061279297,38.33000183105469
2012-07-25,20.534643173217773,39.880001068115234,120.09848022460938,182.67686462402344,38.5099983215332
2012-07-26,20.531429290771484,40.90999984741211,123.46123504638672,185.420654296875,39.42499923706055
2012-07-27,20.898571014404297,41.54999923706055,125.62300872802734,187.7533416748047,40.005001068115234
2012-07-30,21.25107192993164,41.81999969482422,124.90242004394531,188.0305938720703,40.560001373291016
2012-07-31,21.812856674194336,39.900001525878906,124.6021728515625,187.3613739013672,40.400001525878906
2012-08-01,21.671785354614258,40.150001525878906,124.4820785522461,186.5965576171875,40.505001068115234
2012-08-02,21.706785202026367,39.95000076293945,123.22103881835938,185.89866638183594,39.875
2012-08-03,21.989286422729492,41.029998779296875,125.86320495605469,189.7896728515625,40.415000915527344
2012-08-06,22.233928680419922,41.470001220703125,125.92325592041016,190.0191192626953,40.31999969482422
2012-08-07,22.175357818603516,42.5,126.8239974975586,191.13766479492188,39.8849983215332
2012-08-08,22.13785743713379,42.2400016784668,126.1634521484375,190.27725219726562,39.779998779296875
2012-08-09,22.168928146362305,42.220001220703125,126.46369934082031,189.69407653808594,39.619998931884766
2012-08-10,22.203571319580078,42.400001525878906,126.70389556884766,190.52581787109375,39.39500045776367
2012-08-13,22.5,42.09000015258789,126.0433578491211,190.2581329345703,39.29999923706055
2012-08-14,22.56035614013672,42.18000030517578,125.74311065673828,189.56979370117188,39.380001068115234
2012-08-15,22.52964210510254,42.439998626708984,125.86320495605469,189.67495727539062,39.349998474121094
2012-08-16,22.726428985595703,42.75,126.40364837646484,192.0076446533203,39.54999923706055
2012-08-17,23.146785736083984,42.720001220703125,126.10340881347656,192.37094116210938,39.529998779296875
2012-08-20,23.75535774230957,42.689998626708984,125.68305969238281,191.68260192871094,39.470001220703125
2012-08-21,23.430713653564453,42.400001525878906,125.20266723632812,189.91395568847656,39.2599983215332
2012-08-22,23.888214111328125,42.63999938964844,124.7823257446289,188.57553100585938,38.77000045776367
2012-08-23,23.66535758972168,42.25,123.94163513183594,187.09368896484375,38.11000061035156
2012-08-24,23.68642807006836,42.189998626708984,124.90242004394531,189.07266235351562,38.470001220703125
2012-08-27,24.13142967224121,42.20000076293945,125.20266723632812,187.08413696289062,38.16999816894531
2012-08-28,24.100000381469727,42.18000030517578,124.96247100830078,186.30018615722656,38.0
2012-08-29,24.052499771118164,41.970001220703125,125.02251434326172,186.50096130371094,37.459999084472656
2012-08-30,23.70964241027832,41.90999984741211,123.94163513183594,184.86614990234375,37.13999938964844
2012-08-31,23.75857162475586,42.060001373291016,124.36197662353516,186.28106689453125,37.400001525878906
2012-09-04,24.10607147216797,41.630001068115234,123.16099548339844,185.98471069335938,37.279998779296875
2012-09-05,23.936786651611328,40.36000061035156,124.00167846679688,186.46270751953125,37.5099983215332
2012-09-06,24.15250015258789,41.18000030517578,127.96492767333984,190.3441619873047,38.150001525878906
2012-09-07,24.301429748535156,41.93000030517578,129.6463165283203,190.72657775878906,37.900001525878906
2012-09-10,23.669286727905273,42.040000915527344,128.9857635498047,192.11280822753906,37.65999984741211
2012-09-11,23.592500686645508,42.56999969482422,129.6463165283203,194.33078002929688,37.77000045776367
2012-09-12,23.921070098876953,42.58000183105469,131.44778442382812,194.8087921142578,37.54999923706055
2012-09-13,24.39214324951172,43.619998931884766,132.22842407226562,197.28489685058594,38.349998474121094
2012-09-14,24.68857192993164,43.86000061035156,132.7688751220703,197.71510314941406,38.119998931884766
2012-09-17,24.992143630981445,43.27000045776367,132.4085693359375,198.04014587402344,38.349998474121094
2012-09-18,25.068214416503906,42.869998931884766,133.5495147705078,197.9636688232422,38.619998931884766
2012-09-19,25.075000762939453,43.09000015258789,134.69044494628906,197.35182189941406,38.52000045776367
2012-09-20,24.953571319580078,43.290000915527344,134.69044494628906,197.11280822753906,38.63999938964844
2012-09-21,25.00321388244629,43.0,135.2909393310547,196.92160034179688,38.029998779296875
2012-09-24,24.671070098876953,43.2599983215332,134.2700958251953,196.26194763183594,38.119998931884766
2012-09-25,24.05500030517578,43.0099983215332,133.9698486328125,195.965576171875,37.68000030517578
2012-09-26,23.75642967224121,42.369998931884766,132.7088165283203,195.0286865234375,37.7599983215332
2012-09-27,24.332857131958008,43.040000915527344,136.49192810058594,196.8546905517578,38.310001373291016
2012-09-28,23.825000762939453,42.36000061035156,136.371826171875,198.32696533203125,37.93000030517578
2012-10-01,23.54964256286621,42.220001220703125,136.97232055664062,201.21414184570312,38.380001068115234
2012-10-02,23.618213653564453,42.709999084472656,136.8522186279297,200.6118621826172,38.34000015258789
2012-10-03,23.980356216430664,42.25,137.57281494140625,201.2523956298828,38.2400016784668
2012-10-04,23.814285278320312,42.56999969482422,137.81300354003906,201.13766479492188,38.33000183105469
2012-10-05,23.306785583496094,42.150001525878906,138.83384704589844,201.32887268066406,38.58000183105469
2012-10-08,22.791786193847656,42.2599983215332,137.6328582763672,200.5927276611328,38.58000183105469
2012-10-09,22.70892906188965,42.02000045776367,135.8313751220703,198.8432159423828,38.560001373291016
2012-10-10,22.8896427154541,41.790000915527344,134.69044494628906,196.76864624023438,38.09000015258789
2012-10-11,22.43214225769043,42.119998931884766,135.17083740234375,196.71128845214844,38.11000061035156
2012-10-12,22.489643096923828,41.84000015258789,134.99069213867188,198.6615753173828,38.22999954223633
2012-10-15,22.670000076293945,41.560001373291016,135.95147705078125,199.7418670654297,38.130001068115234
2012-10-16,23.206785202026367,42.29999923706055,135.95147705078125,201.72084045410156,37.900001525878906
2012-10-17,23.021785736083984,43.540000915527344,137.57281494140625,191.806884765625,37.7400016784668
2012-10-18,22.59428596496582,43.529998779296875,136.97232055664062,186.38623046875,37.84000015258789
2012-10-19,21.780000686645508,43.099998474121094,132.28848266601562,184.85659790039062,37.400001525878906
2012-10-22,22.64392852783203,42.650001525878906,130.30685424804688,185.85086059570312,37.22999954223633
2012-10-23,21.90571403503418,41.400001525878906,127.78478240966797,182.83938598632812,36.61000061035156
2012-10-24,22.02964210510254,41.77000045776367,127.66468811035156,182.33270263671875,36.880001068115234
2012-10-25,21.769285202026367,41.77000045776367,127.66468811035156,183.1739959716797,37.09000015258789
2012-10-26,21.571428298950195,41.72999954223633,126.76394653320312,184.7705535888672,37.040000915527344
2012-10-31,21.261428833007812,42.88999938964844,126.46369934082031,185.9751434326172,37.18000030517578
2012-11-01,21.30500030517578,43.02000045776367,128.14508056640625,188.47991943359375,37.33000183105469
2012-11-02,20.600000381469727,42.540000915527344,127.96492767333984,184.92352294921875,37.08000183105469
2012-11-05,20.87928581237793,42.2400016784668,128.5654296875,185.602294921875,36.77000045776367
2012-11-06,20.816070556640625,43.099998474121094,129.6463165283203,186.49139404296875,37.41999816894531
2012-11-07,19.928571701049805,41.849998474121094,126.88404846191406,182.7533416748047,36.720001220703125
2012-11-08,19.20535659790039,40.810001373291016,125.44286346435547,181.73995971679688,36.36000061035156
2012-11-09,19.537857055664062,40.84000015258789,126.10340881347656,181.30018615722656,36.290000915527344
2012-11-12,19.38678550720215,40.95000076293945,125.44286346435547,180.92733764648438,36.08000183105469
2012-11-13,19.389286041259766,40.540000915527344,124.18183135986328,180.03823852539062,36.15999984741211
2012-11-14,19.174285888671875,40.15999984741211,120.15853118896484,177.35182189941406,36.0099983215332
2012-11-15,18.77214241027832,40.29999923706055,120.45877838134766,177.67686462402344,36.43000030517578
2012-11-16,18.845714569091797,40.029998779296875,120.99922180175781,178.71893310546875,36.560001373291016
2012-11-19,20.20464324951172,41.22999954223633,124.06172943115234,181.97897338867188,37.2400016784668
2012-11-20,20.032499313354492,41.220001220703125,123.821533203125,180.87954711914062,37.25
2012-11-21,20.060714721679688,41.599998474121094,124.18183135986328,181.92160034179688,37.38999938964844
2012-11-23,20.41071319580078,42.02000045776367,126.3436050415039,184.9808807373047,37.93000030517578
2012-11-26,21.054643630981445,41.599998474121094,126.46369934082031,184.397705078125,37.36000061035156
2012-11-27,20.885000228881836,41.349998474121094,125.32276153564453,182.8202667236328,37.41999816894531
2012-11-28,20.819286346435547,41.47999954223633,126.944091796875,183.53729248046875,37.560001373291016
2012-11-29,21.04857063293457,41.29999923706055,126.88404846191406,183.10707092285156,37.970001220703125
2012-11-30,20.902856826782227,41.7599983215332,126.88404846191406,181.71128845214844,37.91999816894531
2012-12-03,20.93535614013672,41.189998626708984,125.02251434326172,181.14723205566406,37.380001068115234
2012-12-04,20.566070556640625,41.0,125.2627182006836,181.03250122070312,37.150001525878906
2012-12-05,19.24250030517578,41.310001373291016,127.48453521728516,180.35372924804688,37.310001373291016
2012-12-06,19.544286727905273,41.310001373291016,128.32522583007812,181.35755920410156,37.380001068115234
2012-12-07,19.04464340209961,41.06999969482422,128.8656768798828,183.50860595703125,37.709999084472656
2012-12-10,18.922143936157227,40.9900016784668,128.44532775878906,184.14913940429688,37.63999938964844
2012-12-11,19.335357666015625,41.16999816894531,129.16590881347656,185.65965270996094,37.86000061035156
2012-12-12,19.25,41.619998931884766,130.78724670410156,184.46463012695312,37.63999938964844
2012-12-13,18.917499542236328,41.470001220703125,129.8264617919922,183.54684448242188,37.599998474121094
2012-12-14,18.206785202026367,41.38999938964844,129.8264617919922,183.32696533203125,37.65999984741211
2012-12-17,18.52964210510254,41.709999084472656,131.68798828125,185.10516357421875,37.5
2012-12-18,19.06785774230957,42.02000045776367,130.24679565429688,187.08413696289062,37.279998779296875
2012-12-19,18.796785354614258,42.11000061035156,126.1634521484375,186.50096130371094,36.779998779296875
2012-12-20,18.633214950561523,42.22999954223633,126.40364837646484,186.20458984375,37.04999923706055
2012-12-21,18.547500610351562,42.119998931884766,125.3828125,184.91395568847656,36.88999938964844
2012-12-24,18.577499389648438,41.720001220703125,125.02251434326172,183.93881225585938,36.72999954223633
2012-12-26,18.321428298950195,41.68000030517578,124.72227478027344,183.50860595703125,36.41999816894531
2012-12-27,18.395000457763672,41.619998931884766,124.24187469482422,184.2351837158203,36.41999816894531
2012-12-28,18.199642181396484,41.220001220703125,122.74064636230469,181.48184204101562,35.970001220703125
2012-12-31,19.006071090698242,41.63999938964844,126.0433578491211,183.12619018554688,36.25
2013-01-02,19.608213424682617,42.41999816894531,128.14508056640625,187.71510314941406,37.599998474121094
2013-01-03,19.360713958740234,43.27000045776367,126.70389556884766,186.68260192871094,37.599998474121094
2013-01-04,18.821428298950195,43.65999984741211,127.30438995361328,185.45889282226562,37.65999984741211
2013-01-07,18.71071434020996,43.400001525878906,126.88404846191406,184.64627075195312,37.29999923706055
2013-01-08,18.761070251464844,43.400001525878906,125.50291442871094,184.3881378173828,37.040000915527344
2013-01-09,18.467857360839844,44.27000045776367,125.80316162109375,183.86233520507812,37.029998779296875
2013-01-10,18.696786880493164,45.0099983215332,127.1242446899414,184.397705078125,36.959999084472656
2013-01-11,18.582143783569336,44.47999954223633,126.88404846191406,185.89866638183594,36.90999984741211
2013-01-14,17.91964340209961,44.34000015258789,126.8239974975586,184.14913940429688,36.9900016784668
2013-01-15,17.354286193847656,44.439998626708984,127.30438995361328,184.034423828125,37.31999969482422
2013-01-16,18.074642181396484,44.08000183105469,126.8239974975586,184.12045288085938,37.31999969482422
2013-01-17,17.952856063842773,44.15999984741211,127.9048843383789,185.13385009765625,37.5099983215332
2013-01-18,17.85714340209961,44.040000915527344,132.34852600097656,185.91778564453125,37.70000076293945
2013-01-22,18.02750015258789,43.7400016784668,132.1683807373047,187.4569854736328,37.130001068115234
2013-01-23,18.357500076293945,44.27000045776367,131.74803161621094,195.71701049804688,37.130001068115234
2013-01-24,16.08928680419922,44.11000061035156,132.4085693359375,195.43020629882812,37.11000061035156
2013-01-25,15.710000038146973,43.93000030517578,133.84976196289062,195.95602416992188,37.04999923706055
2013-01-28,16.065357208251953,44.349998474121094,135.1107940673828,195.91778564453125,37.0099983215332
2013-01-29,16.366785049438477,45.209999084472656,135.1107940673828,194.93307495117188,37.41999816894531
2013-01-30,16.315357208251953,44.91999816894531,133.4894561767578,194.56979370117188,37.5
2013-01-31,16.267499923706055,44.52000045776367,133.78970336914062,194.1395721435547,37.2400016784668
2013-02-01,16.200714111328125,44.77000045776367,135.8313751220703,196.1567840576172,37.540000915527344
2013-02-04,15.79714298248291,43.61000061035156,133.9698486328125,194.82791137695312,37.349998474121094
2013-02-05,16.351428985595703,44.20000076293945,135.35098266601562,193.87188720703125,38.13999938964844
2013-02-06,16.33392906188965,43.9900016784668,134.75048828125,192.1797332763672,38.310001373291016
2013-02-07,16.722143173217773,43.15999984741211,134.99069213867188,190.95602416992188,38.90999984741211
2013-02-08,16.963571548461914,43.16999816894531,135.1107940673828,192.81069946289062,38.77000045776367
2013-02-11,17.140356063842773,43.0099983215332,134.810546875,191.35755920410156,38.61000061035156
2013-02-12,16.71071434020996,43.34000015258789,135.5911865234375,191.24282836914062,37.560001373291016
2013-02-13,16.67892837524414,42.45000076293945,140.45516967773438,191.29063415527344,37.209999084472656
2013-02-14,16.663928985595703,42.2599983215332,140.5752716064453,190.86997985839844,36.84000015258789
2013-02-15,16.43428611755371,41.95000076293945,139.85467529296875,192.14149475097656,37.41999816894531
2013-02-19,16.428213119506836,41.560001373291016,142.616943359375,191.51051330566406,37.66999816894531
2013-02-20,16.030357360839844,40.79999923706055,140.5752716064453,190.54493713378906,37.72999954223633
2013-02-21,15.930713653564453,40.790000915527344,139.67453002929688,189.6080322265625,37.709999084472656
2013-02-22,16.100357055664062,41.83000183105469,140.45516967773438,192.2466583251953,38.52000045776367
2013-02-25,15.814286231994629,40.400001525878906,136.97232055664062,188.8240966796875,37.720001220703125
2013-02-26,16.034643173217773,40.59000015258789,138.4134979248047,190.38241577148438,38.11000061035156
2013-02-27,15.8774995803833,40.689998626708984,140.33506774902344,193.43212890625,38.45000076293945
2013-02-28,15.764286041259766,40.400001525878906,139.43434143066406,191.9980926513672,38.720001220703125
2013-03-01,15.373929023742676,40.33000183105469,139.25418090820312,193.9866180419922,38.70000076293945
2013-03-04,15.001786231994629,40.290000915527344,139.73458862304688,196.16635131835938,38.81999969482422
2013-03-05,15.397856712341309,40.47999954223633,141.65615844726562,197.44741821289062,38.68000030517578
2013-03-06,15.202142715454102,40.709999084472656,142.1365509033203,199.216064453125,39.02000045776367
2013-03-07,15.377857208251953,40.650001525878906,142.19659423828125,200.2103271484375,39.119998931884766
2013-03-08,15.418571472167969,40.38999938964844,142.73704528808594,201.12811279296875,39.220001220703125
2013-03-11,15.638214111328125,40.599998474121094,141.8363037109375,200.84129333496094,39.310001373291016
2013-03-12,15.301071166992188,40.40999984741211,140.5752716064453,201.29063415527344,38.959999084472656
2013-03-13,15.298213958740234,40.189998626708984,141.0556640625,202.73422241210938,38.59000015258789
2013-03-14,15.446429252624512,41.0,142.25665283203125,206.30975341796875,39.02000045776367
2013-03-15,15.845000267028809,41.08000183105469,140.7554168701172,205.46844482421875,38.83000183105469
2013-03-18,16.275714874267578,40.65999984741211,139.61448669433594,203.83364868164062,38.7599983215332
2013-03-19,16.231786727905273,41.0,140.0348358154297,204.0535430908203,39.33000183105469
2013-03-20,16.145713806152344,40.81999969482422,140.87551879882812,205.602294921875,39.869998931884766
2013-03-21,16.168928146362305,40.88999938964844,139.85467529296875,202.92543029785156,40.06999969482422
2013-03-22,16.49678611755371,42.0,140.33506774902344,202.7533416748047,40.040000915527344
2013-03-25,16.556428909301758,41.959999084472656,139.55442810058594,201.47227478027344,40.119998931884766
2013-03-26,16.46928596496582,42.31999969482422,138.83384704589844,203.02102661132812,40.689998626708984
2013-03-27,16.145713806152344,42.2599983215332,138.7137451171875,201.6156768798828,40.220001220703125
2013-03-28,15.809286117553711,42.349998474121094,138.83384704589844,203.91969299316406,40.439998626708984
2013-04-01,15.318214416503906,42.0099983215332,138.59364318847656,203.04014587402344,40.45000076293945
2013-04-02,15.349642753601074,42.13999938964844,140.15492248535156,204.93307495117188,40.720001220703125
2013-04-03,15.428214073181152,41.900001525878906,138.11325073242188,203.30784606933594,40.16999816894531
2013-04-04,15.275713920593262,41.279998779296875,138.59364318847656,202.0172119140625,40.540000915527344
2013-04-05,15.114286422729492,41.52000045776367,137.69290161132812,200.2007598876953,40.08000183105469
2013-04-08,15.221785545349121,41.220001220703125,138.83384704589844,200.11471557617188,40.86000061035156
2013-04-09,15.249285697937012,41.75,138.47354125976562,200.0191192626953,40.709999084472656
2013-04-10,15.560357093811035,41.56999969482422,141.5961151123047,202.67686462402344,41.06999969482422
2013-04-11,15.511786460876465,41.779998779296875,141.65615844726562,203.55641174316406,41.18000030517578
2013-04-12,15.350000381469727,41.56999969482422,140.87551879882812,202.08413696289062,41.08000183105469
2013-04-15,14.994643211364746,40.959999084472656,136.97232055664062,200.05735778808594,40.09000015258789
2013-04-16,15.222857475280762,41.150001525878906,138.7137451171875,202.67686462402344,42.369998931884766
2013-04-17,14.385713577270508,40.22999954223633,136.6720733642578,200.44932556152344,42.54999923706055
2013-04-18,14.001786231994629,41.09000015258789,136.13162231445312,198.04014587402344,42.099998474121094
2013-04-19,13.947500228881836,40.9900016784668,130.6071014404297,181.6443634033203,42.65999984741211
2013-04-22,14.238213539123535,41.150001525878906,128.2051239013672,179.56979370117188,42.720001220703125
2013-04-23,14.504643440246582,41.619998931884766,129.10586547851562,183.18356323242188,42.70000076293945
2013-04-24,14.480713844299316,42.08000183105469,131.86813354492188,183.27915954589844,42.150001525878906
2013-04-25,14.585000038146973,42.279998779296875,131.80809020996094,185.420654296875,42.349998474121094
2013-04-26,14.899999618530273,42.20000076293945,133.36936950683594,185.7648162841797,42.099998474121094
2013-04-29,15.361429214477539,42.630001068115234,133.7296600341797,190.3919677734375,42.2400016784668
